MSN,Year,Data
TEACV,1970,240.39635
TEACV,1971,258.8124
TEACV,1972,276.09843
TEACV,1973,316.32391
TEACV,1974,447.11018
TEACV,1975,510.78672
TEACV,1976,549.77095
TEACV,1977,621.86429
TEACV,1978,692.1555400000002
TEACV,1979,877.679
TEACV,1980,1183.62096
TEACV,1981,1513.85285
TEACV,1982,1343.17284
TEACV,1983,1100.57629
TEACV,1984,1124.4760199999996
TEACV,1985,1146.65099
TEACV,1986,946.53967
TEACV,1987,1055.8899
TEACV,1988,1066.25612
TEACV,1989,1164.84553
TEACV,1990,1306.67288
TEACV,1991,1277.70806
TEACV,1992,1374.5694
TEACV,1993,1439.17983
TEACV,1994,1378.31925
TEACV,1995,1226.0073
TEACV,1996,1534.3058
TEACV,1997,1621.15057
TEACV,1998,1457.3175199999996
TEACV,1999,1606.50693
TEACV,2000,2042.04557
TEACV,2001,1971.30339
TEACV,2002,1887.2736
TEACV,2003,2175.78045
TEACV,2004,2747.28976
TEACV,2005,3594.419720000001
TEACV,2006,4252.21817
TEACV,2007,4550.14876
TEACV,2008,5144.23628
TEACV,2009,3535.75519
TECCV,1970,63.10404000000001
TECCV,1971,69.40287
TECCV,1972,77.46834
TECCV,1973,80.333
TECCV,1974,96.42279
TECCV,1975,99.9674
TECCV,1976,132.22724
TECCV,1977,160.24622
TECCV,1978,188.71359
TECCV,1979,227.22162000000003
TECCV,1980,297.6463
TECCV,1981,342.88835
TECCV,1982,389.0374
TECCV,1983,443.58008
TECCV,1984,482.70826
TECCV,1985,488.64228
TECCV,1986,494.85156
TECCV,1987,497.2199
TECCV,1988,540.62677
TECCV,1989,567.9155599999998
TECCV,1990,580.2492900000002
TECCV,1991,578.99811
TECCV,1992,570.40861
TECCV,1993,620.82465
TECCV,1994,632.7332
TECCV,1995,598.53389
TECCV,1996,619.19474
TECCV,1997,653.88468
TECCV,1998,671.88009
TECCV,1999,660.44102
TECCV,2000,733.52905
TECCV,2001,831.83926
TECCV,2002,785.5222200000002
TECCV,2003,828.85901
TECCV,2004,867.4577800000002
TECCV,2005,963.65055
TECCV,2006,979.69011
TECCV,2007,994.42089
TECCV,2008,1163.44401
TECCV,2009,976.08483
TEICV,1970,76.94335
TEICV,1971,83.49611999999998
TEICV,1972,92.04804
TEICV,1973,104.10459
TEICV,1974,148.30173
TEICV,1975,164.63743
TEICV,1976,192.89777
TEICV,1977,233.89737
TEICV,1978,272.2463
TEICV,1979,320.3270100000001
TEICV,1980,432.88666
TEICV,1981,526.3691
TEICV,1982,384.57819
TEICV,1983,487.67307
TEICV,1984,555.92935
TEICV,1985,435.36554
TEICV,1986,361.27786
TEICV,1987,361.6176
TEICV,1988,359.4035
TEICV,1989,402.02981
TEICV,1990,516.3527799999998
TEICV,1991,578.49864
TEICV,1992,502.23201
TEICV,1993,537.8809200000002
TEICV,1994,514.65302
TEICV,1995,529.1787400000002
TEICV,1996,502.73998
TEICV,1997,534.15449
TEICV,1998,486.2801
TEICV,1999,493.28105
TEICV,2000,583.3553
TEICV,2001,520.3987400000002
TEICV,2002,460.17533
TEICV,2003,579.56671
TEICV,2004,670.4329299999998
TEICV,2005,793.02572
TEICV,2006,814.06553
TEICV,2007,1125.92403
TEICV,2008,1246.69638
TEICV,2009,776.9347
TERCV,1970,81.75453
TERCV,1971,87.45537
TERCV,1972,97.65514
TERCV,1973,101.89411
TERCV,1974,116.94288
TERCV,1975,126.85946
TERCV,1976,148.35162
TERCV,1977,169.92954
TERCV,1978,199.07194
TERCV,1979,241.68585
TERCV,1980,291.9643200000001
TERCV,1981,296.3067200000001
TERCV,1982,358.5354700000001
TERCV,1983,408.28209
TERCV,1984,432.17044
TERCV,1985,469.8207
TERCV,1986,449.25499
TERCV,1987,464.36562
TERCV,1988,473.69803
TERCV,1989,498.17925
TERCV,1990,539.51425
TERCV,1991,549.11447
TERCV,1992,538.6882
TERCV,1993,563.66277
TERCV,1994,577.98533
TERCV,1995,547.7977599999998
TERCV,1996,576.053
TERCV,1997,667.9981700000002
TERCV,1998,661.62184
TERCV,1999,663.69931
TERCV,2000,735.56975
TERCV,2001,909.10562
TERCV,2002,780.9877799999998
TERCV,2003,863.82725
TERCV,2004,945.59152
TERCV,2005,1093.42979
TERCV,2006,1140.04483
TERCV,2007,1187.24108
TERCV,2008,1308.36132
TERCV,2009,1165.49581
