MSN,Year,Data
CLTCD,1970,0.14409
CLTCD,1971,0.1519
CLTCD,1972,0.15355
CLTCD,1973,0.15729
CLTCD,1974,0.19374
CLTCD,1975,0.226
CLTCD,1976,0.26006
CLTCD,1977,0.29605
CLTCD,1978,0.43086
CLTCD,1979,0.48965
CLTCD,1980,0.56214
CLTCD,1981,0.7073
CLTCD,1982,0.79618
CLTCD,1983,0.84411
CLTCD,1984,0.93782
CLTCD,1985,1.09433
CLTCD,1986,1.13506
CLTCD,1987,1.2090299999999998
CLTCD,1988,1.17544
CLTCD,1989,1.23785
CLTCD,1990,1.31803
CLTCD,1991,1.3759
CLTCD,1992,1.32249
CLTCD,1993,1.36776
CLTCD,1994,1.4086
CLTCD,1995,1.41559
CLTCD,1996,1.42625
CLTCD,1997,1.33501
CLTCD,1998,1.30511
CLTCD,1999,1.32835
CLTCD,2000,1.37684
CLTCD,2001,1.47197
CLTCD,2002,1.52681
CLTCD,2003,1.42394
CLTCD,2004,1.47605
CLTCD,2005,1.50908
CLTCD,2006,1.56352
CLTCD,2007,1.78838
CLTCD,2008,1.99502
CLTCD,2009,1.9015
ESTCD,1970,5.62492
ESTCD,1971,5.66798
ESTCD,1972,5.93578
ESTCD,1973,6.12006
ESTCD,1974,6.98265
ESTCD,1975,7.9906
ESTCD,1976,8.7336
ESTCD,1977,10.04054
ESTCD,1978,11.96843
ESTCD,1979,14.17081
ESTCD,1980,15.5165
ESTCD,1981,17.982570000000006
ESTCD,1982,20.59546
ESTCD,1983,20.7003
ESTCD,1984,20.32227
ESTCD,1985,21.1962
ESTCD,1986,22.13886
ESTCD,1987,21.82549
ESTCD,1988,21.75524
ESTCD,1989,21.5458
ESTCD,1990,20.97537
ESTCD,1991,21.09317
ESTCD,1992,21.0344
ESTCD,1993,21.39163
ESTCD,1994,21.09801
ESTCD,1995,20.12435
ESTCD,1996,19.98786
ESTCD,1997,20.11102
ESTCD,1998,20.041120000000006
ESTCD,1999,19.432
ESTCD,2000,19.39512
ESTCD,2001,21.08727
ESTCD,2002,19.86065
ESTCD,2003,20.66721
ESTCD,2004,20.95295
ESTCD,2005,22.14795
ESTCD,2006,21.74736
ESTCD,2007,21.96177
ESTCD,2008,24.65114
ESTCD,2009,23.96256
NGTCD,1970,0.39431
NGTCD,1971,0.43533
NGTCD,1972,0.45085
NGTCD,1973,0.44953
NGTCD,1974,0.6189
NGTCD,1975,0.75446
NGTCD,1976,0.93555
NGTCD,1977,1.53732
NGTCD,1978,1.80231
NGTCD,1979,2.18949
NGTCD,1980,2.66461
NGTCD,1981,3.05639
NGTCD,1982,3.83752
NGTCD,1983,4.36153
NGTCD,1984,4.46504
NGTCD,1985,4.59503
NGTCD,1986,4.24271
NGTCD,1987,3.68277
NGTCD,1988,3.4434400000000003
NGTCD,1989,3.60769
NGTCD,1990,3.83909
NGTCD,1991,3.62193
NGTCD,1992,3.67144
NGTCD,1993,3.90867
NGTCD,1994,3.86308
NGTCD,1995,3.23493
NGTCD,1996,3.23478
NGTCD,1997,4.03651
NGTCD,1998,3.66513
NGTCD,1999,3.5349
NGTCD,2000,4.8990300000000016
NGTCD,2001,5.5860400000000014
NGTCD,2002,4.56765
NGTCD,2003,6.45575
NGTCD,2004,7.553210000000001
NGTCD,2005,9.12753
NGTCD,2006,8.92657
NGTCD,2007,8.39185
NGTCD,2008,9.5567
NGTCD,2009,5.95016
NUETD,1970,0.0
NUETD,1971,0.0
NUETD,1972,0.0
NUETD,1973,0.0
NUETD,1974,0.0
NUETD,1975,0.0
NUETD,1976,0.0
NUETD,1977,0.0
NUETD,1978,0.0
NUETD,1979,0.0
NUETD,1980,0.0
NUETD,1981,0.0
NUETD,1982,0.0
NUETD,1983,0.0
NUETD,1984,0.0
NUETD,1985,0.0
NUETD,1986,0.0
NUETD,1987,0.0
NUETD,1988,0.0
NUETD,1989,0.0
NUETD,1990,0.0
NUETD,1991,0.0
NUETD,1992,0.0
NUETD,1993,0.0
NUETD,1994,0.0
NUETD,1995,0.0
NUETD,1996,0.0
NUETD,1997,0.0
NUETD,1998,0.0
NUETD,1999,0.0
NUETD,2000,0.0
NUETD,2001,0.0
NUETD,2002,0.0
NUETD,2003,0.0
NUETD,2004,0.0
NUETD,2005,0.0
NUETD,2006,0.0
NUETD,2007,0.0
NUETD,2008,0.0
NUETD,2009,0.0
PATCD,1970,1.92796
PATCD,1971,2.02893
PATCD,1972,1.99247
PATCD,1973,2.15535
PATCD,1974,3.10284
PATCD,1975,3.4373
PATCD,1976,3.612530000000001
PATCD,1977,3.88625
PATCD,1978,4.14602
PATCD,1979,5.39532
PATCD,1980,7.850119999999999
PATCD,1981,9.20996
PATCD,1982,8.87575
PATCD,1983,7.67807
PATCD,1984,7.7468
PATCD,1985,7.9329100000000015
PATCD,1986,6.22486
PATCD,1987,6.52252
PATCD,1988,6.45918
PATCD,1989,7.15325
PATCD,1990,8.19909
PATCD,1991,7.622789999999998
PATCD,1992,7.4679
PATCD,1993,7.86874
PATCD,1994,7.87461
PATCD,1995,7.7763300000000015
PATCD,1996,8.823319999999997
PATCD,1997,8.753910000000001
PATCD,1998,7.393489999999999
PATCD,1999,7.9812699999999985
PATCD,2000,10.40834
PATCD,2001,10.47199
PATCD,2002,9.64041
PATCD,2003,11.02363
PATCD,2004,13.16981
PATCD,2005,17.13885
PATCD,2006,19.3446
PATCD,2007,20.5721
PATCD,2008,25.04792
PATCD,2009,17.64435
WWTCD,1970,1.04308
WWTCD,1971,1.11961
WWTCD,1972,1.17152
WWTCD,1973,1.22915
WWTCD,1974,1.43064
WWTCD,1975,1.45876
WWTCD,1976,1.51085
WWTCD,1977,1.60935
WWTCD,1978,1.64062
WWTCD,1979,2.06534
WWTCD,1980,2.45739
WWTCD,1981,3.01812
WWTCD,1982,3.0009900000000003
WWTCD,1983,2.89098
WWTCD,1984,2.94265
WWTCD,1985,2.88046
WWTCD,1986,2.1943900000000003
WWTCD,1987,1.89867
WWTCD,1988,1.9146
WWTCD,1989,2.39496
WWTCD,1990,4.14647
WWTCD,1991,3.99677
WWTCD,1992,3.70178
WWTCD,1993,3.65003
WWTCD,1994,3.52176
WWTCD,1995,3.45807
WWTCD,1996,3.92364
WWTCD,1997,4.08143
WWTCD,1998,3.53025
WWTCD,1999,3.63103
WWTCD,2000,5.49953
WWTCD,2001,4.73804
WWTCD,2002,4.36374
WWTCD,2003,5.92603
WWTCD,2004,6.71634
WWTCD,2005,9.04681
WWTCD,2006,10.08388
WWTCD,2007,10.87172
WWTCD,2008,13.1894
WWTCD,2009,9.83465
