MSN,Year,Data
TEACV,1970,2305.55932
TEACV,1971,2499.85759
TEACV,1972,2684.37259
TEACV,1973,3036.96988
TEACV,1974,4546.36856
TEACV,1975,5233.32053
TEACV,1976,5712.56484
TEACV,1977,6550.377079999998
TEACV,1978,6931.7364
TEACV,1979,9522.5259
TEACV,1980,12568.41206
TEACV,1981,15076.28285
TEACV,1982,14875.82298
TEACV,1983,13377.50803
TEACV,1984,13760.05802
TEACV,1985,14403.57435
TEACV,1986,10659.49389
TEACV,1987,11752.5046
TEACV,1988,11962.2792
TEACV,1989,13052.70685
TEACV,1990,15480.98677
TEACV,1991,14716.70064
TEACV,1992,14693.73252
TEACV,1993,14811.37179
TEACV,1994,15263.24849
TEACV,1995,15359.16805
TEACV,1996,17870.91804
TEACV,1997,17624.70881
TEACV,1998,15834.46582
TEACV,1999,17328.50061
TEACV,2000,23916.90549
TEACV,2001,23393.98751
TEACV,2002,22843.52432
TEACV,2003,25850.7241
TEACV,2004,32242.93493
TEACV,2005,42327.27806
TEACV,2006,50280.54376
TEACV,2007,54983.90296
TEACV,2008,66549.85655
TEACV,2009,43123.08536000001
TECCV,1970,517.37933
TECCV,1971,565.99016
TECCV,1972,640.82931
TECCV,1973,714.45324
TECCV,1974,894.0930300000001
TECCV,1975,1125.5261
TECCV,1976,1373.29612
TECCV,1977,1772.28393
TECCV,1978,2105.74805
TECCV,1979,2860.3007
TECCV,1980,3090.90725
TECCV,1981,3946.36009
TECCV,1982,4520.80023
TECCV,1983,5310.98683
TECCV,1984,5193.05188
TECCV,1985,5238.48002
TECCV,1986,4632.28453
TECCV,1987,4635.43237
TECCV,1988,4908.13361
TECCV,1989,5075.00083
TECCV,1990,5304.85323
TECCV,1991,5595.14819
TECCV,1992,5715.77586
TECCV,1993,6068.86468
TECCV,1994,6339.48864
TECCV,1995,6278.07335
TECCV,1996,6443.23113
TECCV,1997,6875.85439
TECCV,1998,6860.46467
TECCV,1999,7005.16425
TECCV,2000,8302.1126
TECCV,2001,9330.54334
TECCV,2002,8166.2409
TECCV,2003,9524.44414
TECCV,2004,9705.6752
TECCV,2005,11894.68826
TECCV,2006,12882.04043
TECCV,2007,12840.5143
TECCV,2008,14668.33556
TECCV,2009,13269.4566
TEICV,1970,1493.52659
TEICV,1971,1695.41196
TEICV,1972,1907.40256
TEICV,1973,2363.31593
TEICV,1974,4088.70864
TEICV,1975,4427.23164
TEICV,1976,5837.81992
TEICV,1977,7121.91895
TEICV,1978,8273.809070000001
TEICV,1979,11563.87992
TEICV,1980,15892.81651
TEICV,1981,19464.49815
TEICV,1982,17661.32495
TEICV,1983,17665.8092
TEICV,1984,19125.5147
TEICV,1985,16351.24264
TEICV,1986,12830.89552
TEICV,1987,12326.28954
TEICV,1988,13004.94229
TEICV,1989,12879.73219
TEICV,1990,15063.34234
TEICV,1991,15130.067480000003
TEICV,1992,15286.00204
TEICV,1993,15579.17772
TEICV,1994,16967.16764
TEICV,1995,16713.91766
TEICV,1996,22194.93209
TEICV,1997,22814.78726
TEICV,1998,18218.04258
TEICV,1999,19793.51054
TEICV,2000,28689.833
TEICV,2001,26506.40763
TEICV,2002,23848.73501
TEICV,2003,31861.55983
TEICV,2004,39150.46926000001
TEICV,2005,43531.5492
TEICV,2006,53714.94596000001
TEICV,2007,58340.62182000001
TEICV,2008,68771.55011
TEICV,2009,40040.80148
TERCV,1970,1007.60271
TERCV,1971,1102.72544
TERCV,1972,1232.66771
TERCV,1973,1368.32026
TERCV,1974,1550.53241
TERCV,1975,1715.63225
TERCV,1976,2015.24522
TERCV,1977,2603.7921300000007
TERCV,1978,3008.08846
TERCV,1979,3408.08214
TERCV,1980,3853.8244700000014
TERCV,1981,4676.610470000001
TERCV,1982,5765.2831799999985
TERCV,1983,6016.50007
TERCV,1984,6584.6922
TERCV,1985,6856.3528099999985
TERCV,1986,6224.57748
TERCV,1987,6322.56846
TERCV,1988,6643.638220000002
TERCV,1989,7095.571859999999
TERCV,1990,7404.08752
TERCV,1991,7817.075129999998
TERCV,1992,7726.27333
TERCV,1993,8521.36539
TERCV,1994,8667.02647
TERCV,1995,8510.292
TERCV,1996,9196.90064
TERCV,1997,9545.73255
TERCV,1998,9853.91228
TERCV,1999,9621.46942
TERCV,2000,11300.09016
TERCV,2001,12931.54104
TERCV,2002,11834.3326
TERCV,2003,13563.0049
TERCV,2004,14199.263030000002
TERCV,2005,16841.1896
TERCV,2006,19082.30965
TERCV,2007,18511.46386
TERCV,2008,20077.80191
TERCV,2009,18783.70036
