MSN,Year,Data
TNACB,1960,116694.7553
TNACB,1961,121244.9018
TNACB,1962,129741.3228
TNACB,1963,136746.0935
TNACB,1964,143725.124
TNACB,1965,139447.437
TNACB,1966,148696.97400000002
TNACB,1967,159735.1847
TNACB,1968,183621.285
TNACB,1969,192908.5695
TNACB,1970,194128.5071
TNACB,1971,204288.3791
TNACB,1972,225161.7965
TNACB,1973,243866.6606
TNACB,1974,233251.7574
TNACB,1975,230132.5052
TNACB,1976,235045.6592
TNACB,1977,253252.1901
TNACB,1978,267014.7717
TNACB,1979,274215.543
TNACB,1980,265917.6033
TNACB,1981,269161.8864
TNACB,1982,261414.5536
TNACB,1983,263359.1166
TNACB,1984,279837.1203
TNACB,1985,293425.0276
TNACB,1986,299695.4682
TNACB,1987,312314.6492
TNACB,1988,322828.0071
TNACB,1989,322208.9651
TNACB,1990,325551.3076
TNACB,1991,332395.1636
TNACB,1992,336927.3399
TNACB,1993,354096.9966
TNACB,1994,367010.8247
TNACB,1995,373358.8247
TNACB,1996,394405.1271
TNACB,1997,395050.4749
TNACB,1998,425151.3641
TNACB,1999,448499.5523
TNACB,2000,460490.216
TNACB,2001,475781.654
TNACB,2002,485849.6985
TNACB,2003,497783.2715
TNACB,2004,511520.0498
TNACB,2005,534497.8817
TNACB,2006,551814.9966
TNACB,2007,547346.3298
TNACB,2008,519773.5212
TNACB,2009,493623.1949
TNCCB,1960,39277.51611
TNCCB,1961,26425.76388
TNCCB,1962,25085.14942
TNCCB,1963,27445.100260000007
TNCCB,1964,38362.56427
TNCCB,1965,33563.79701
TNCCB,1966,32947.79071
TNCCB,1967,39844.79855
TNCCB,1968,41218.42673
TNCCB,1969,44587.67539
TNCCB,1970,43320.13597
TNCCB,1971,48783.54873
TNCCB,1972,53134.66603
TNCCB,1973,61094.15259
TNCCB,1974,63860.22361
TNCCB,1975,63687.66486
TNCCB,1976,70339.16023
TNCCB,1977,71877.32949
TNCCB,1978,67293.60945
TNCCB,1979,62870.08984
TNCCB,1980,63342.1049
TNCCB,1981,62402.32743
TNCCB,1982,63121.25239
TNCCB,1983,61695.28474
TNCCB,1984,67960.56638999999
TNCCB,1985,73264.11816
TNCCB,1986,74169.55392
TNCCB,1987,83531.54718
TNCCB,1988,84714.01379
TNCCB,1989,88103.37695
