MSN,Year,Data
CLTCV,1970,1.82253
CLTCV,1971,2.22759
CLTCV,1972,2.51057
CLTCV,1973,3.2362900000000003
CLTCV,1974,8.417589999999999
CLTCV,1975,21.07089
CLTCV,1976,38.30955
CLTCV,1977,97.35965
CLTCV,1978,85.23657
CLTCV,1979,224.94754
CLTCV,1980,246.96301
CLTCV,1981,348.259
CLTCV,1982,426.90799
CLTCV,1983,388.36291
CLTCV,1984,417.79874
CLTCV,1985,465.71702
CLTCV,1986,421.12115
CLTCV,1987,376.05421
CLTCV,1988,439.59174
CLTCV,1989,488.28293
CLTCV,1990,498.24097
CLTCV,1991,497.22314000000006
CLTCV,1992,516.32078
CLTCV,1993,536.16755
CLTCV,1994,562.8154599999998
CLTCV,1995,486.35432
CLTCV,1996,502.2863
CLTCV,1997,534.68062
CLTCV,1998,523.91548
CLTCV,1999,544.79715
CLTCV,2000,546.0526
CLTCV,2001,539.48662
CLTCV,2002,516.1692400000002
CLTCV,2003,521.18199
CLTCV,2004,555.35
CLTCV,2005,610.39914
CLTCV,2006,626.86107
CLTCV,2007,705.50676
CLTCV,2008,808.01486
CLTCV,2009,754.41838
ESTCV,1970,250.139
ESTCV,1971,281.2081
ESTCV,1972,343.62905
ESTCV,1973,412.31734
ESTCV,1974,527.80473
ESTCV,1975,697.09326
ESTCV,1976,779.7790200000002
ESTCV,1977,941.28777
ESTCV,1978,1040.2187199999996
ESTCV,1979,1257.70625
ESTCV,1980,1431.59894
ESTCV,1981,1622.28037
ESTCV,1982,1782.3564199999996
ESTCV,1983,1917.85296
ESTCV,1984,2086.41694
ESTCV,1985,2381.4001
ESTCV,1986,2536.20372
ESTCV,1987,2664.45221
ESTCV,1988,2886.01474
ESTCV,1989,3030.31995
ESTCV,1990,3181.13244
ESTCV,1991,3249.43107
ESTCV,1992,3516.41256
ESTCV,1993,3644.56335
ESTCV,1994,3747.27027
ESTCV,1995,3700.37153
ESTCV,1996,3929.57943
ESTCV,1997,4019.20644
ESTCV,1998,4091.92874
ESTCV,1999,4170.21987
ESTCV,2000,4431.20837
ESTCV,2001,4525.59711
ESTCV,2002,4514.069970000001
ESTCV,2003,4705.51476
ESTCV,2004,4985.22894
ESTCV,2005,5404.4067399999985
ESTCV,2006,6034.1196
ESTCV,2007,6589.54297
ESTCV,2008,6951.47217
ESTCV,2009,7017.40448
NGTCV,1970,96.82814
NGTCV,1971,114.38768
NGTCV,1972,124.66431
NGTCV,1973,131.32118
NGTCV,1974,136.13516
NGTCV,1975,148.38474
NGTCV,1976,209.09211
NGTCV,1977,259.45212999999995
NGTCV,1978,308.97084
NGTCV,1979,383.21071
NGTCV,1980,434.01624
NGTCV,1981,502.5093
NGTCV,1982,525.90328
NGTCV,1983,536.45516
NGTCV,1984,573.4372900000002
NGTCV,1985,580.56396
NGTCV,1986,379.65395
NGTCV,1987,426.62958
NGTCV,1988,487.91495
NGTCV,1989,510.33258
NGTCV,1990,464.04493
NGTCV,1991,468.78335
NGTCV,1992,493.04608
NGTCV,1993,487.12731
NGTCV,1994,528.89278
NGTCV,1995,504.22742
NGTCV,1996,525.94057
NGTCV,1997,584.44012
NGTCV,1998,694.5629
NGTCV,1999,736.59385
NGTCV,2000,1114.57492
NGTCV,2001,1371.79828
NGTCV,2002,1285.8705699999996
NGTCV,2003,1642.79965
NGTCV,2004,2305.20943
NGTCV,2005,2750.19753
NGTCV,2006,2795.64742
NGTCV,2007,3217.49573
NGTCV,2008,3773.86002
NGTCV,2009,2274.13729
NUETV,1970,0.0
NUETV,1971,0.0
NUETV,1972,0.0
NUETV,1973,0.0
NUETV,1974,0.0
NUETV,1975,0.0
NUETV,1976,0.0
NUETV,1977,0.0
NUETV,1978,0.0
NUETV,1979,0.0
NUETV,1980,0.0
NUETV,1981,0.0
NUETV,1982,0.0
NUETV,1983,0.0
NUETV,1984,0.0
NUETV,1985,7.83196
NUETV,1986,68.3701
NUETV,1987,114.76663
NUETV,1988,188.10495
NUETV,1989,70.82651
NUETV,1990,156.66216
NUETV,1991,184.43862
NUETV,1992,146.71223
NUETV,1993,133.71509
NUETV,1994,138.09955
NUETV,1995,138.66984
NUETV,1996,148.37966
NUETV,1997,151.37831
NUETV,1998,149.06416000000004
NUETV,1999,143.61406000000005
NUETV,2000,139.71331
NUETV,2001,138.29611
NUETV,2002,135.90352
NUETV,2003,124.91542
NUETV,2004,130.57777
NUETV,2005,147.90604
NUETV,2006,156.76763
NUETV,2007,158.94598
NUETV,2008,170.1529
NUETV,2009,190.00053
PATCV,1970,417.16121
PATCV,1971,453.17928
PATCV,1972,516.58303
PATCV,1973,665.23456
PATCV,1974,952.112
PATCV,1975,1056.22024
PATCV,1976,1126.5936800000004
PATCV,1977,1342.86416
PATCV,1978,1464.15345
PATCV,1979,1876.15794
PATCV,1980,2447.34854
PATCV,1981,2696.451
PATCV,1982,2551.64059
PATCV,1983,2348.71596
PATCV,1984,2499.93594
PATCV,1985,2589.33441
PATCV,1986,2181.7145800000008
PATCV,1987,2383.63558
PATCV,1988,2283.24264
PATCV,1989,2576.98569
PATCV,1990,2874.92493
PATCV,1991,2733.57909
PATCV,1992,2934.46459
PATCV,1993,3251.009
PATCV,1994,3298.73623
PATCV,1995,3482.4816100000007
PATCV,1996,4088.30119
PATCV,1997,4035.29213
PATCV,1998,3688.93463
PATCV,1999,4233.33234
PATCV,2000,5534.9920299999985
PATCV,2001,5356.7135
PATCV,2002,5088.95161
PATCV,2003,6374.06348
PATCV,2004,7928.311809999998
PATCV,2005,10269.53657
PATCV,2006,11624.30824
PATCV,2007,12202.43245
PATCV,2008,14212.39274
PATCV,2009,9278.83958
WWTCV,1970,0.67674
WWTCV,1971,0.78165
WWTCV,1972,0.8958299999999999
WWTCV,1973,0.88869
WWTCV,1974,1.08988
WWTCV,1975,1.21807
WWTCV,1976,1.33391
WWTCV,1977,1.71429
WWTCV,1978,1.87015
WWTCV,1979,2.62475
WWTCV,1980,7.080889999999999
WWTCV,1981,9.79106
WWTCV,1982,9.72077
WWTCV,1983,10.37844
WWTCV,1984,11.21956
WWTCV,1985,11.14262
WWTCV,1986,10.77199
WWTCV,1987,8.14987
WWTCV,1988,8.5886
WWTCV,1989,9.11718
WWTCV,1990,20.92518
WWTCV,1991,21.71246
WWTCV,1992,21.04189
WWTCV,1993,19.31911
WWTCV,1994,18.514570000000006
WWTCV,1995,19.77071
WWTCV,1996,20.64008
WWTCV,1997,23.72524
WWTCV,1998,16.35419
WWTCV,1999,17.66147
WWTCV,2000,28.31348
WWTCV,2001,16.648870000000002
WWTCV,2002,15.65622
WWTCV,2003,19.37506
WWTCV,2004,22.20975
WWTCV,2005,39.4643
WWTCV,2006,41.08594
WWTCV,2007,48.70777
WWTCV,2008,67.64944
WWTCV,2009,48.52284
