MSN,Year,Data
CLTCV,1970,28.245040000000003
CLTCV,1971,23.8354
CLTCV,1972,24.51267
CLTCV,1973,40.61833
CLTCV,1974,78.19724000000002
CLTCV,1975,74.61808
CLTCV,1976,95.21425
CLTCV,1977,110.41702
CLTCV,1978,107.67605
CLTCV,1979,116.02206
CLTCV,1980,126.62621
CLTCV,1981,169.28308
CLTCV,1982,152.06545
CLTCV,1983,75.75516999999998
CLTCV,1984,89.29005
CLTCV,1985,102.41068
CLTCV,1986,96.06179
CLTCV,1987,94.03152
CLTCV,1988,98.66447
CLTCV,1989,124.88383
CLTCV,1990,159.18257
CLTCV,1991,163.10686
CLTCV,1992,153.25113000000005
CLTCV,1993,142.39771000000005
CLTCV,1994,143.61853
CLTCV,1995,140.21542
CLTCV,1996,133.3009
CLTCV,1997,140.91808999999995
CLTCV,1998,110.5504
CLTCV,1999,113.41488
CLTCV,2000,109.91204
CLTCV,2001,98.82525
CLTCV,2002,120.00857
CLTCV,2003,118.7049
CLTCV,2004,125.19996
CLTCV,2005,128.83766
CLTCV,2006,144.70561
CLTCV,2007,164.25218999999996
CLTCV,2008,168.55809
CLTCV,2009,139.51381999999998
ESTCV,1970,1886.58214
ESTCV,1971,2104.35102
ESTCV,1972,2418.47145
ESTCV,1973,2737.64572
ESTCV,1974,3473.49775
ESTCV,1975,4328.66378
ESTCV,1976,4922.61579
ESTCV,1977,5989.58651
ESTCV,1978,6727.449659999998
ESTCV,1979,7031.26798
ESTCV,1980,9559.86857
ESTCV,1981,10774.83139
ESTCV,1982,12131.06248
ESTCV,1983,11491.89611
ESTCV,1984,12564.84696
ESTCV,1985,14143.02344
ESTCV,1986,14219.681169999998
ESTCV,1987,14332.61645
ESTCV,1988,15572.73737
ESTCV,1989,17083.357490000002
ESTCV,1990,18415.24563
ESTCV,1991,19407.87486
ESTCV,1992,20373.03713
ESTCV,1993,20159.57447
ESTCV,1994,20656.37224
ESTCV,1995,20824.80313
ESTCV,1996,20481.49481
ESTCV,1997,21558.10892
ESTCV,1998,20918.67032
ESTCV,1999,20874.40292
ESTCV,2000,22904.6706
ESTCV,2001,27478.63791
ESTCV,2002,28383.89939
ESTCV,2003,28392.06506
ESTCV,2004,28340.403060000004
ESTCV,2005,29302.70964
ESTCV,2006,33433.021160000004
ESTCV,2007,33545.89166
ESTCV,2008,33179.82114
ESTCV,2009,34113.765980000004
NGTCV,1970,1126.65067
NGTCV,1971,1264.81015
NGTCV,1972,1362.50869
NGTCV,1973,1399.67356
NGTCV,1974,1572.63724
NGTCV,1975,2148.15761
NGTCV,1976,2552.69036
NGTCV,1977,3164.10759
NGTCV,1978,2984.0035
NGTCV,1979,4276.455660000001
NGTCV,1980,6063.18626
NGTCV,1981,6969.27881
NGTCV,1982,7886.8901
NGTCV,1983,8039.141229999998
NGTCV,1984,8930.98741
NGTCV,1985,9251.77184
NGTCV,1986,6011.59764
NGTCV,1987,7109.84822
NGTCV,1988,7145.27942
NGTCV,1989,7825.377179999998
NGTCV,1990,8366.412859999999
NGTCV,1991,8774.07093
NGTCV,1992,8456.77303
NGTCV,1993,8264.631640000001
NGTCV,1994,9074.88938
NGTCV,1995,8337.67825
NGTCV,1996,8059.47931
NGTCV,1997,9467.91373
NGTCV,1998,9907.84113
NGTCV,1999,9451.98895
NGTCV,2000,15046.07486
NGTCV,2001,20823.32456
NGTCV,2002,11081.23631
NGTCV,2003,15314.99864
NGTCV,2004,17658.9436
NGTCV,2005,20771.68485
NGTCV,2006,19608.71693
NGTCV,2007,19822.23803
NGTCV,2008,23114.54869
NGTCV,2009,14165.67542
NUETV,1970,6.69667
