MSN,Year,Data
CLTCD,1970,0.45695
CLTCD,1971,0.46723
CLTCD,1972,0.51658
CLTCD,1973,0.60664
CLTCD,1974,1.28889
CLTCD,1975,1.32289
CLTCD,1976,1.429
CLTCD,1977,1.47009
CLTCD,1978,1.58599
CLTCD,1979,1.69215
CLTCD,1980,1.91366
CLTCD,1981,2.15921
CLTCD,1982,2.19068
CLTCD,1983,2.36574
CLTCD,1984,2.39752
CLTCD,1985,2.2625
CLTCD,1986,2.25928
CLTCD,1987,2.09185
CLTCD,1988,1.94129
CLTCD,1989,1.88003
CLTCD,1990,1.89143
CLTCD,1991,1.82203
CLTCD,1992,1.6746
CLTCD,1993,1.6818099999999998
CLTCD,1994,1.6973
CLTCD,1995,1.66283
CLTCD,1996,1.65953
CLTCD,1997,1.70498
CLTCD,1998,1.67104
CLTCD,1999,1.63076
CLTCD,2000,1.56991
CLTCD,2001,1.45675
CLTCD,2002,1.71416
CLTCD,2003,1.70874
CLTCD,2004,1.81688
CLTCD,2005,1.9109
CLTCD,2006,2.15925
CLTCD,2007,2.47016
CLTCD,2008,2.6734
CLTCD,2009,2.66232
ESTCD,1970,4.76388
ESTCD,1971,5.01211
ESTCD,1972,5.3608400000000005
ESTCD,1973,5.87911
ESTCD,1974,7.93885
ESTCD,1975,8.71066
ESTCD,1976,9.47997
ESTCD,1977,11.36386
ESTCD,1978,12.39184
ESTCD,1979,12.43081
ESTCD,1980,17.15618
ESTCD,1981,18.892670000000006
ESTCD,1982,21.8496
ESTCD,1983,20.7881
ESTCD,1984,20.94064
ESTCD,1985,22.90352
ESTCD,1986,23.211270000000006
ESTCD,1987,22.70108
ESTCD,1988,23.41533
ESTCD,1989,24.911620000000006
ESTCD,1990,25.98045
ESTCD,1991,27.69657
ESTCD,1992,28.383090000000006
ESTCD,1993,28.5039
ESTCD,1994,28.7816
ESTCD,1995,29.15305
ESTCD,1996,27.850040000000003
ESTCD,1997,28.04186
ESTCD,1998,26.23398
ESTCD,1999,26.376340000000006
ESTCD,2000,27.809990000000006
ESTCD,2001,32.90464
ESTCD,2002,35.80531
ESTCD,2003,34.59158
ESTCD,2004,33.32502
ESTCD,2005,34.15031
ESTCD,2006,37.65886
ESTCD,2007,37.61509
ESTCD,2008,36.65663
ESTCD,2009,38.90736
NGTCD,1970,0.5579999999999999
NGTCD,1971,0.61563
NGTCD,1972,0.6482600000000001
NGTCD,1973,0.7237100000000001
NGTCD,1974,0.91555
NGTCD,1975,1.24525
NGTCD,1976,1.5521
NGTCD,1977,1.90788
NGTCD,1978,2.02801
NGTCD,1979,2.47408
NGTCD,1980,3.54484
NGTCD,1981,3.8808
NGTCD,1982,4.70218
NGTCD,1983,5.30534
NGTCD,1984,5.42478
NGTCD,1985,5.0137
NGTCD,1986,4.01618
NGTCD,1987,3.77062
NGTCD,1988,4.04622
NGTCD,1989,4.0042300000000015
NGTCD,1990,4.19696
NGTCD,1991,4.3430300000000015
NGTCD,1992,3.97345
NGTCD,1993,4.02495
NGTCD,1994,4.12515
NGTCD,1995,4.22244
NGTCD,1996,4.31968
NGTCD,1997,4.68633
NGTCD,1998,4.39139
NGTCD,1999,4.2474300000000005
NGTCD,2000,6.5399400000000005
NGTCD,2001,8.783439999999999
NGTCD,2002,5.0988
NGTCD,2003,7.03827
NGTCD,2004,7.60733
NGTCD,2005,9.57478
NGTCD,2006,8.83287
NGTCD,2007,8.69464
NGTCD,2008,10.05801
NGTCD,2009,6.37809
NUETD,1970,0.19481
NUETD,1971,0.19499
NUETD,1972,0.18678
NUETD,1973,0.17737
NUETD,1974,0.12006
NUETD,1975,0.21481
NUETD,1976,0.28273000000000004
NUETD,1977,0.27902
NUETD,1978,0.28979
NUETD,1979,0.37256
NUETD,1980,0.48571
NUETD,1981,0.85316
NUETD,1982,0.76522
NUETD,1983,1.06709
NUETD,1984,1.11116
NUETD,1985,0.95629
NUETD,1986,0.9667
NUETD,1987,0.98528
NUETD,1988,0.89569
NUETD,1989,0.84845
NUETD,1990,0.72147
NUETD,1991,0.66993
NUETD,1992,0.55196
NUETD,1993,0.438
NUETD,1994,0.46513
NUETD,1995,0.42518
NUETD,1996,0.43932
NUETD,1997,0.45338
NUETD,1998,0.4541600000000001
NUETD,1999,0.41913
NUETD,2000,0.44942
NUETD,2001,0.43324
NUETD,2002,0.48926
NUETD,2003,0.46383
NUETD,2004,0.47161
NUETD,2005,0.44312
NUETD,2006,0.44535
NUETD,2007,0.47117
NUETD,2008,0.4765
NUETD,2009,0.5297
PATCD,1970,1.79632
PATCD,1971,1.83933
PATCD,1972,1.87057
PATCD,1973,2.02131
PATCD,1974,3.20819
PATCD,1975,3.55033
PATCD,1976,3.60716
PATCD,1977,3.72405
PATCD,1978,3.934
PATCD,1979,5.21232
PATCD,1980,7.41806
PATCD,1981,8.82433
PATCD,1982,8.8461
PATCD,1983,7.79415
PATCD,1984,7.498639999999999
PATCD,1985,7.45166
PATCD,1986,5.70728
PATCD,1987,5.89468
PATCD,1988,5.83191
PATCD,1989,6.31966
PATCD,1990,7.24018
PATCD,1991,6.90494
PATCD,1992,7.557930000000002
PATCD,1993,7.457789999999998
PATCD,1994,7.25113
PATCD,1995,7.35858
PATCD,1996,8.064860000000001
PATCD,1997,8.40829
PATCD,1998,7.24458
PATCD,1999,8.43383
PATCD,2000,10.4208
PATCD,2001,10.04276
PATCD,2002,9.3395
PATCD,2003,11.44433
PATCD,2004,13.80584
PATCD,2005,16.50712
PATCD,2006,18.75398
PATCD,2007,20.0345
PATCD,2008,24.59899
PATCD,2009,17.71125
WWTCD,1970,1.3908
WWTCD,1971,1.40155
WWTCD,1972,1.41576
WWTCD,1973,1.44762
WWTCD,1974,1.53767
WWTCD,1975,1.55348
WWTCD,1976,1.57475
WWTCD,1977,1.62288
WWTCD,1978,1.6510599999999998
WWTCD,1979,1.87935
WWTCD,1980,2.73847
WWTCD,1981,3.31842
WWTCD,1982,3.19277
WWTCD,1983,3.18475
WWTCD,1984,3.38122
WWTCD,1985,3.30245
WWTCD,1986,3.12512
WWTCD,1987,3.11927
WWTCD,1988,3.16311
WWTCD,1989,1.69757
WWTCD,1990,1.383
WWTCD,1991,1.43816
WWTCD,1992,1.2962
WWTCD,1993,1.11381
WWTCD,1994,2.47788
WWTCD,1995,2.53332
WWTCD,1996,2.13088
WWTCD,1997,1.4723
WWTCD,1998,1.44288
WWTCD,1999,1.32147
WWTCD,2000,2.13427
WWTCD,2001,2.39095
WWTCD,2002,2.61792
WWTCD,2003,3.06534
WWTCD,2004,3.55597
WWTCD,2005,4.07549
WWTCD,2006,4.38023
WWTCD,2007,6.83142
WWTCD,2008,4.03978
WWTCD,2009,3.9352
