MSN,Year,Data
CLTCD,1970,0.38555
CLTCD,1971,0.44637
CLTCD,1972,0.39165
CLTCD,1973,0.4237
CLTCD,1974,0.67099
CLTCD,1975,0.61268
CLTCD,1976,0.7440899999999999
CLTCD,1977,0.79707
CLTCD,1978,0.8740100000000001
CLTCD,1979,1.13718
CLTCD,1980,1.21575
CLTCD,1981,1.46963
CLTCD,1982,1.6072799999999998
CLTCD,1983,1.68373
CLTCD,1984,1.6831
CLTCD,1985,1.59665
CLTCD,1986,1.54682
CLTCD,1987,1.53731
CLTCD,1988,1.4653
CLTCD,1989,1.44052
CLTCD,1990,1.43835
CLTCD,1991,1.48654
CLTCD,1992,1.48082
CLTCD,1993,1.42127
CLTCD,1994,1.34478
CLTCD,1995,1.33313
CLTCD,1996,1.29217
CLTCD,1997,1.26093
CLTCD,1998,1.24926
CLTCD,1999,1.21108
CLTCD,2000,1.2288
CLTCD,2001,1.33483
CLTCD,2002,1.27599
CLTCD,2003,1.26214
CLTCD,2004,1.32058
CLTCD,2005,1.34542
CLTCD,2006,1.50535
CLTCD,2007,1.65473
CLTCD,2008,1.90476
CLTCD,2009,1.89361
ESTCD,1970,4.51714
ESTCD,1971,4.5653
ESTCD,1972,4.6994099999999985
ESTCD,1973,4.8781
ESTCD,1974,5.83895
ESTCD,1975,6.81027
ESTCD,1976,7.81619
ESTCD,1977,8.98392
ESTCD,1978,9.78316
ESTCD,1979,10.88965
ESTCD,1980,12.69162
ESTCD,1981,15.62204
ESTCD,1982,18.34151
ESTCD,1983,19.05815
ESTCD,1984,18.42263
ESTCD,1985,18.58205
ESTCD,1986,16.911170000000002
ESTCD,1987,16.317829999999994
ESTCD,1988,16.582539999999998
ESTCD,1989,16.79384
ESTCD,1990,17.08661
ESTCD,1991,17.91116
ESTCD,1992,18.2089
ESTCD,1993,18.929
ESTCD,1994,19.07195
ESTCD,1995,18.12486
ESTCD,1996,18.21088
ESTCD,1997,18.22765
ESTCD,1998,17.92744
ESTCD,1999,17.851670000000006
ESTCD,2000,19.14731
ESTCD,2001,21.79927
ESTCD,2002,19.56254
ESTCD,2003,22.15671
ESTCD,2004,23.45867
ESTCD,2005,26.94397
ESTCD,2006,30.52087
ESTCD,2007,29.85241
ESTCD,2008,32.41873
ESTCD,2009,29.20894
NGTCD,1970,0.29356
NGTCD,1971,0.32633
NGTCD,1972,0.3382
NGTCD,1973,0.358
NGTCD,1974,0.53869
NGTCD,1975,0.89233
NGTCD,1976,1.20548
NGTCD,1977,1.3591799999999998
NGTCD,1978,1.70807
NGTCD,1979,1.93359
NGTCD,1980,2.1653
NGTCD,1981,2.77635
NGTCD,1982,3.43795
NGTCD,1983,3.52749
NGTCD,1984,3.68209
NGTCD,1985,3.38081
NGTCD,1986,2.62231
NGTCD,1987,2.3788400000000003
NGTCD,1988,2.4432400000000003
NGTCD,1989,2.4961900000000004
NGTCD,1990,2.44928
NGTCD,1991,2.28493
NGTCD,1992,2.45451
NGTCD,1993,2.77538
NGTCD,1994,2.49941
NGTCD,1995,2.23089
NGTCD,1996,2.77707
NGTCD,1997,3.05138
NGTCD,1998,2.54428
NGTCD,1999,2.7347
NGTCD,2000,4.28808
NGTCD,2001,4.63921
NGTCD,2002,3.65577
NGTCD,2003,5.6322
NGTCD,2004,6.1334800000000005
NGTCD,2005,8.10533
NGTCD,2006,6.9954600000000005
NGTCD,2007,7.093369999999998
NGTCD,2008,9.15795
NGTCD,2009,4.65043
NUETD,1970,0.0
NUETD,1971,0.0
NUETD,1972,0.0
NUETD,1973,0.0
NUETD,1974,0.0
NUETD,1975,0.0
NUETD,1976,0.0
NUETD,1977,0.0
NUETD,1978,0.0
NUETD,1979,0.0
NUETD,1980,0.0
NUETD,1981,0.0
NUETD,1982,0.0
NUETD,1983,0.0
NUETD,1984,0.0
NUETD,1985,0.0
NUETD,1986,0.0
NUETD,1987,0.0
NUETD,1988,0.37121
NUETD,1989,0.41635
NUETD,1990,0.56006
NUETD,1991,0.48557
NUETD,1992,0.5196
NUETD,1993,0.69201
NUETD,1994,0.5999899999999999
NUETD,1995,0.5564600000000001
NUETD,1996,0.56412
NUETD,1997,0.5435800000000001
NUETD,1998,0.52388
NUETD,1999,0.49819
NUETD,2000,0.44778
NUETD,2001,0.40982
NUETD,2002,0.35243
NUETD,2003,0.36948
NUETD,2004,0.36042
NUETD,2005,0.38234
NUETD,2006,0.37777
NUETD,2007,0.46513
NUETD,2008,0.47545
NUETD,2009,0.55155
PATCD,1970,1.57982
PATCD,1971,1.65437
PATCD,1972,1.62527
PATCD,1973,1.73102
PATCD,1974,2.78367
PATCD,1975,3.08005
PATCD,1976,3.27082
PATCD,1977,3.5531900000000003
PATCD,1978,3.5044800000000005
PATCD,1979,4.8464800000000015
PATCD,1980,6.74872
PATCD,1981,7.85842
PATCD,1982,7.52187
PATCD,1983,7.12627
PATCD,1984,7.05543
PATCD,1985,6.576689999999998
PATCD,1986,4.93627
PATCD,1987,5.23206
PATCD,1988,4.99528
PATCD,1989,5.11491
PATCD,1990,6.341080000000002
PATCD,1991,6.0787
PATCD,1992,5.84574
PATCD,1993,5.78067
PATCD,1994,6.11235
PATCD,1995,6.17898
PATCD,1996,7.01437
PATCD,1997,6.52787
PATCD,1998,5.2808
PATCD,1999,6.04411
PATCD,2000,8.58414
PATCD,2001,7.956460000000001
PATCD,2002,7.40753
PATCD,2003,8.94576
PATCD,2004,11.05829
PATCD,2005,14.16284
PATCD,2006,16.42841
PATCD,2007,18.07959
PATCD,2008,23.02473
PATCD,2009,15.07646
WWTCD,1970,1.43109
WWTCD,1971,1.44204
WWTCD,1972,1.47496
WWTCD,1973,1.50529
WWTCD,1974,1.59288
WWTCD,1975,1.60173
WWTCD,1976,1.63427
WWTCD,1977,1.68652
WWTCD,1978,1.71488
WWTCD,1979,1.9053
WWTCD,1980,2.40092
WWTCD,1981,2.68586
WWTCD,1982,3.09327
WWTCD,1983,2.59422
WWTCD,1984,2.9220900000000003
WWTCD,1985,2.65208
WWTCD,1986,1.97456
WWTCD,1987,2.12328
WWTCD,1988,2.26302
WWTCD,1989,1.59987
WWTCD,1990,1.39028
WWTCD,1991,1.4926700000000002
WWTCD,1992,1.41924
WWTCD,1993,1.26039
WWTCD,1994,1.25706
WWTCD,1995,1.32435
WWTCD,1996,1.14927
WWTCD,1997,1.08541
WWTCD,1998,1.32667
WWTCD,1999,1.48561
WWTCD,2000,1.6481400000000002
WWTCD,2001,2.17241
WWTCD,2002,2.21401
WWTCD,2003,1.90433
WWTCD,2004,2.1779
WWTCD,2005,3.30375
WWTCD,2006,3.31986
WWTCD,2007,3.33449
WWTCD,2008,3.75641
WWTCD,2009,3.62018
